HDR,HALF HOURLY OUTTURN GENERATION BY FUEL TYPE DATA
FUELHH,20210410,23,16501,0,0,4929,2448,0,564,1,228,2002,0,0,0,1788,1000,0,994,0
FUELHH,20210410,24,16546,0,0,4930,2511,58,533,1,192,2002,0,0,0,1787,1000,0,994,0
FUELHH,20210410,25,16400,0,0,4932,2656,220,503,0,182,2002,0,0,0,1781,1000,0,994,0
FUELHH,20210410,26,16355,0,0,4930,2587,0,500,1,182,2002,0,0,0,1789,1000,0,992,0
FUELHH,20210410,27,15877,0,0,4937,2779,0,502,0,182,2002,0,0,0,1786,1000,0,994,0
FUELHH,20210410,28,15192,0,0,4932,2951,0,473,0,182,2002,0,0,0,1785,1000,0,994,0
FUELHH,20210410,29,15001,0,0,4931,3166,0,475,0,183,2002,0,0,0,1782,1000,0,992,0
FUELHH,20210410,30,14353,0,0,4928,3465,0,484,0,182,2002,0,0,0,1783,1000,0,992,0
FUELHH,20210410,31,14393,0,0,4924,3496,32,485,0,183,1706,0,0,0,1777,1000,0,992,0
FUELHH,20210410,32,14491,0,0,4923,3614,0,488,0,183,1692,0,0,0,1783,998,0,992,0
FUELHH,20210410,33,15034,0,0,4921,3743,0,522,0,192,1714,0,0,0,1783,818,0,992,0
FUELHH,20210410,34,15986,0,0,4924,3891,24,521,1,266,1712,0,2,0,1783,816,0,992,0
FUELHH,20210410,35,16104,0,0,4930,3916,98,580,1,295,1902,0,0,0,1778,1018,0,992,0
FUELHH,20210410,36,16305,0,0,4927,4139,326,581,1,291,1902,0,0,0,1780,1020,0,992,0
FUELHH,20210410,37,16342,0,0,4924,4256,768,590,78,320,2002,0,0,0,1782,1020,0,992,0
FUELHH,20210410,38,16474,0,0,4926,4257,748,593,78,369,2002,0,0,0,1782,1020,0,992,0
FUELHH,20210410,39,16509,0,0,4919,4291,812,594,78,488,1572,0,0,0,1782,1020,0,992,0
FUELHH,20210410,40,16558,0,0,4924,4086,770,594,78,551,1514,0,0,0,1784,1020,0,992,0
FUELHH,20210410,41,16410,0,0,4923,4197,594,596,5,517,2002,0,0,0,1783,1020,0,992,0
FUELHH,20210410,42,16399,0,0,4920,4102,254,595,0,461,1998,0,0,0,1783,1020,0,988,0
FUELHH,20210410,43,16233,0,0,4926,3942,316,573,0,373,1692,0,0,0,1784,1000,0,886,0
FUELHH,20210410,44,15742,0,0,4925,3868,0,558,0,247,1686,0,0,0,1779,1000,0,880,0
FUELHH,20210410,45,14894,0,0,4917,3849,60,485,0,179,1726,0,0,0,1782,1000,0,882,0
FUELHH,20210410,46,13929,0,0,4913,3732,136,484,0,177,1726,0,0,0,1782,1000,0,882,0
FUELHH,20210410,47,12440,0,0,4906,3605,18,450,0,144,1602,46,0,6,1782,1000,0,988,0
FUELHH,20210410,48,11620,0,0,4909,3426,0,448,1,143,1602,18,0,56,1782,1000,0,988,0
FUELHH,20210411,1,11535,0,0,4911,3191,0,416,1,143,1804,0,0,0,1779,902,0,900,0
FUELHH,20210411,2,11465,0,0,4908,2997,0,415,1,143,1804,0,0,0,1777,902,0,896,0
FUELHH,20210411,3,11385,0,0,4909,2835,0,414,1,143,1804,0,2,0,1773,904,0,898,0
FUELHH,20210411,4,11996,0,0,4941,2856,0,419,18,174,1804,0,0,0,1775,902,0,898,0
FUELHH,20210411,5,11722,0,0,4952,2940,0,427,39,223,1804,0,0,0,1775,902,0,898,0
FUELHH,20210411,6,11576,0,0,4946,3063,0,420,14,187,1804,0,0,0,1777,902,0,898,0
FUELHH,20210411,7,11631,0,0,4953,3089,0,412,32,174,1804,0,0,0,1785,902,0,896,0
FUELHH,20210411,8,11328,0,0,4970,3228,0,412,10,158,1804,0,0,0,1788,902,0,896,0
FUELHH,20210411,9,11109,0,0,5020,3443,0,412,1,143,1804,0,2,0,1783,894,0,896,0
FUELHH,20210411,10,10680,0,0,5037,3674,0,411,0,143,1804,0,0,0,1780,894,0,896,0
FUELHH,20210411,11,10279,0,0,5052,3780,0,411,0,142,1806,0,0,0,1774,828,0,898,0
FUELHH,20210411,12,10075,0,0,5056,4066,0,411,0,143,1806,0,0,0,1785,828,0,900,0
FUELHH,20210411,13,10219,0,0,5061,4104,0,421,0,145,1904,0,0,0,1785,952,0,944,0
FUELHH,20210411,14,11005,0,0,5056,3943,0,439,0,143,1906,0,0,0,1773,952,0,946,0
FUELHH,20210411,15,11380,0,0,5050,3825,0,500,0,146,1952,0,0,0,1792,1000,0,990,0
FUELHH,20210411,16,11177,0,0,5054,3929,0,506,0,146,1952,0,0,0,1872,1000,0,992,0
FUELHH,20210411,17,11540,0,0,5047,3805,0,541,0,145,2002,0,0,0,2126,1000,0,992,0
FUELHH,20210411,18,11535,0,0,5045,3452,0,539,0,144,2002,0,0,0,2388,1000,0,992,0
FUELHH,20210411,19,12204,0,0,5050,3106,0,488,0,145,1954,0,0,0,2408,902,0,992,0
FUELHH,20210411,20,12461,0,0,5054,3014,0,520,0,146,1952,0,0,0,2404,902,0,992,0
FUELHH,20210411,21,12770,0,0,5091,2878,0,538,0,145,1962,0,0,0,2399,1000,0,992,0
FUELHH,20210411,22,12747,0,0,5080,2973,0,537,0,144,1962,0,0,0,2240,1000,0,992,0
FUELHH,20210411,23,12874,0,0,5084,2791,142,522,0,147,1920,0,0,0,2317,950,0,992,0
FUELHH,20210411,24,13334,0,0,5085,2643,78,522,59,167,1920,0,0,0,2410,950,0,992,0
FUELHH,20210411,25,13485,0,0,5092,2639,0,523,32,246,1952,0,0,0,2412,934,0,992,0
FUELHH,20210411,26,13515,0,0,5091,2557,0,506,0,285,1954,0,0,0,2398,934,0,992,0
FUELHH,20210411,27,13298,0,0,5101,2667,86,481,0,342,2004,0,0,0,2303,1000,0,992,0
FUELHH,20210411,28,12835,0,0,5093,2710,42,471,0,208,2004,0,0,0,2292,1000,0,992,0
FUELHH,20210411,29,13068,0,0,5121,2595,90,478,0,220,2004,0,0,0,2174,1000,0,992,0
FUELHH,20210411,30,12232,0,0,5137,3071,0,485,0,277,2004,0,0,0,2087,1000,0,986,0
FUELHH,20210411,31,12499,0,0,5135,3240,0,479,0,162,2004,0,0,0,2176,1000,0,856,0
FUELHH,20210411,32,12575,0,0,5132,3450,198,482,0,148,2004,0,0,0,2185,1000,0,854,0
FUELHH,20210411,33,13648,0,0,5125,3180,260,506,0,150,2004,0,0,0,2230,1020,0,986,0
FUELHH,20210411,34,14957,0,0,5137,3480,204,529,0,148,2004,0,0,0,2391,1020,0,992,0
FUELHH,20210411,35,15907,0,0,5176,3437,148,626,0,223,2004,0,0,18,2407,1020,0,992,0
FUELHH,20210411,36,16893,0,0,5192,3133,386,626,0,267,2004,26,0,0,2331,1020,0,994,0
FUELHH,20210411,37,17114,0,0,5196,2943,750,665,78,357,2004,38,0,0,2293,1020,0,994,0
FUELHH,20210411,38,17474,0,0,5196,2566,892,666,78,367,2002,36,0,0,2220,1020,0,994,0
FUELHH,20210411,39,17786,0,0,5200,2211,968,659,69,383,2004,112,0,0,2284,1020,0,992,0
FUELHH,20210411,40,17985,0,0,5200,2022,884,659,78,390,2004,84,0,0,2317,1020,0,994,0
FUELHH,20210411,41,17965,0,0,5203,2070,1328,597,78,425,2002,46,0,0,2330,1020,0,992,0
FUELHH,20210411,42,18088,0,0,5204,2184,972,595,78,424,2002,0,0,0,2330,1020,0,992,0
FUELHH,20210411,43,18180,0,0,5207,1911,366,587,78,439,2002,0,0,0,2414,1000,0,992,0
FUELHH,20210411,44,17324,0,0,5258,1735,98,576,62,344,2004,0,0,0,2420,1000,0,992,0
FUELHH,20210411,45,16327,0,0,5280,1792,106,504,33,213,2004,76,0,0,2406,1000,0,992,0
FUELHH,20210411,46,14963,0,0,5262,1747,0,533,1,138,2004,114,0,0,2425,1000,0,992,0
FUELHH,20210411,47,13213,0,0,5265,1690,0,512,0,138,2004,24,0,0,2368,1000,0,992,0
FUELHH,20210411,48,12184,0,0,5267,1813,0,489,1,137,2004,0,0,0,2315,1000,0,992,0
FUELHH,20210412,1,11591,0,0,5277,2002,0,436,1,139,1964,0,0,0,2317,1000,0,908,0
FUELHH,20210412,2,11115,0,0,5297,1979,0,435,1,137,1964,0,0,0,2321,1000,0,906,0
FUELHH,20210412,3,11331,0,0,5310,2003,0,419,1,137,1986,0,0,0,2304,1000,0,988,0
FUELHH,20210412,4,12685,0,0,5327,2225,0,416,1,137,1986,0,0,0,2351,1000,0,992,0
FUELHH,20210412,5,12421,0,0,5324,2421,0,399,1,138,2002,0,0,0,2364,976,0,992,0
FUELHH,20210412,6,11949,0,0,5330,2759,0,398,1,136,2002,0,0,0,2343,976,0,990,0
FUELHH,20210412,7,12370,0,0,5409,2441,0,399,1,141,1600,0,0,0,2352,956,0,956,0
FUELHH,20210412,8,12621,0,0,5445,2137,0,399,1,142,1564,0,0,0,2346,956,0,956,0
FUELHH,20210412,9,12899,0,4,5458,2269,0,399,1,140,1128,0,0,0,2344,968,0,858,0
FUELHH,20210412,10,13074,0,39,5469,2140,0,405,8,147,1078,0,0,0,2339,964,0,782,0
FUELHH,20210412,11,14149,0,161,5467,2126,0,438,79,318,478,0,0,0,2331,642,0,0,0
FUELHH,20210412,12,14919,0,416,5474,2283,0,401,79,297,356,0,0,0,2330,624,0,0,0
FUELHH,20210412,13,17911,0,730,5503,2055,130,427,80,294,0,0,0,0,2339,86,0,0,0
FUELHH,20210412,14,18824,0,937,5502,1936,494,662,181,302,0,0,0,0,2335,74,0,0,0
FUELHH,20210412,15,19502,0,1285,5505,2141,510,807,327,328,0,0,0,0,2326,558,0,0,0
FUELHH,20210412,16,20182,0,1428,5498,1822,1654,825,372,363,0,0,0,0,2329,568,0,0,0
FUELHH,20210412,17,20710,0,1486,5516,1555,1680,861,437,393,506,0,0,0,2322,990,0,0,0
FUELHH,20210412,18,20526,0,1484,5528,1595,1844,881,453,389,724,0,0,0,2288,1000,0,0,0
FUELHH,20210412,19,20435,0,1489,5531,1755,812,833,455,399,1498,0,0,0,2266,1000,0,0,0
FUELHH,20210412,20,20331,0,1462,5537,1636,494,738,434,401,1496,0,0,0,2269,1000,0,0,0
FUELHH,20210412,21,20297,0,1429,5553,1681,266,510,353,400,1630,0,0,0,2261,1000,0,0,0
FUELHH,20210412,22,20033,0,1434,5575,1741,0,477,252,385,1632,0,0,0,2274,1000,0,0,0
FUELHH,20210412,23,19935,0,1425,5577,1797,94,450,234,361,1454,0,0,0,2302,1000,0,0,0
FUELHH,20210412,24,19781,0,1436,5623,1774,0,449,271,316,1442,0,0,0,2309,1000,0,0,0
FUELHH,20210412,25,19691,0,1446,5641,1665,150,434,297,336,1486,0,0,0,2311,906,0,0,0
FUELHH,20210412,26,19594,0,1446,5648,1745,0,418,293,268,1476,0,0,0,2307,906,0,0,0
FUELHH,20210412,27,19457,0,1447,5629,1646,0,367,248,262,1460,0,0,0,2305,934,0,0,0
FUELHH,20210412,28,18700,0,1464,5634,1625,0,367,213,250,1458,0,0,0,2298,934,0,0,0
FUELHH,20210412,29,18549,0,1337,5633,1804,0,373,148,250,996,0,0,0,2299,1000,0,0,0
FUELHH,20210412,30,18685,0,1248,5628,1792,0,377,147,278,858,0,0,0,2302,1000,0,0,0
FUELHH,20210412,31,18784,0,1017,5627,1461,0,378,189,230,1552,0,0,0,2304,1000,0,0,0
FUELHH,20210412,32,19356,0,1010,5625,1544,0,381,166,220,1554,0,0,0,2302,1000,0,0,0
FUELHH,20210412,33,19165,0,1009,5617,1711,88,456,155,256,1768,0,0,0,2295,1020,0,0,0
FUELHH,20210412,34,19165,0,1066,5632,1848,92,496,166,319,1768,0,0,0,2284,1020,0,0,0
FUELHH,20210412,35,18898,0,1090,5650,1847,1152,710,325,326,2002,0,0,0,2285,1020,0,0,0
FUELHH,20210412,36,18805,0,1090,5652,1776,1456,897,464,364,2004,0,0,0,2290,1020,0,0,0
FUELHH,20210412,37,19094,0,1065,5680,1714,1674,921,464,346,2004,0,0,0,2290,1020,0,0,0
FUELHH,20210412,38,19349,0,1156,5681,1655,1690,920,464,277,2004,0,0,0,2287,1020,0,0,0
FUELHH,20210412,39,19249,0,1208,5683,1476,1924,696,464,287,2004,0,0,0,2289,1020,0,0,0
FUELHH,20210412,40,19089,0,1334,5679,1307,2066,760,464,275,2004,0,0,0,2290,1020,0,0,0
FUELHH,20210412,41,19601,0,1484,5679,1081,2010,696,525,285,2004,0,0,0,2290,1020,0,0,0
FUELHH,20210412,42,19607,0,1483,5689,981,1886,688,577,302,2004,0,0,0,2273,1020,0,0,0
FUELHH,20210412,43,19841,0,1491,5698,931,1186,585,475,295,2004,0,0,0,2183,1000,0,0,0
FUELHH,20210412,44,19394,0,1493,5715,815,626,500,345,277,2004,0,0,0,2145,1000,0,0,0
FUELHH,20210412,45,18304,0,1488,5721,798,308,479,172,206,2004,0,0,0,2109,876,0,0,0
FUELHH,20210412,46,17708,0,1312,5724,844,4,412,51,170,1974,0,0,0,2106,876,0,0,0
FUELHH,20210412,47,18195,0,1010,5725,751,0,376,1,148,1186,0,0,0,2132,970,0,0,0
FUELHH,20210412,48,17407,0,973,5730,681,0,374,1,137,1154,0,0,0,2216,972,0,0,0
FUELHH,20210413,1,17241,0,849,5725,627,0,350,1,138,874,0,0,0,2226,936,0,0,0
FUELHH,20210413,2,16893,0,791,5719,586,0,329,1,139,866,0,0,0,2263,936,0,0,0
FUELHH,20210413,3,16857,0,824,5720,601,0,327,1,138,920,0,0,0,2260,980,0,0,0
FUELHH,20210413,4,17079,0,907,5724,655,0,327,1,139,922,0,0,0,2263,980,0,0,0
FUELHH,20210413,5,16748,0,861,5735,707,0,327,1,139,1386,0,0,0,2251,992,0,0,0
FUELHH,20210413,6,16711,0,730,5737,733,0,327,1,140,1394,0,0,0,2247,992,0,0,0
FUELHH,20210413,7,16838,0,793,5738,645,0,308,1,139,1312,0,0,0,2245,686,0,0,0
FUELHH,20210413,8,16937,0,849,5743,619,0,308,1,139,1292,0,0,0,2237,682,0,0,0
FUELHH,20210413,9,17294,0,919,5751,560,0,307,1,139,634,0,0,0,2248,670,0,0,0
FUELHH,20210413,10,17583,0,939,5757,512,0,308,1,140,592,0,0,0,2248,668,0,0,0
FUELHH,20210413,11,17811,0,1068,5756,485,0,326,6,155,122,0,0,0,2246,472,0,0,0
FUELHH,20210413,12,18030,0,1307,5764,489,0,372,121,172,114,0,0,0,2189,470,0,0,0
FUELHH,20210413,13,18437,0,1387,5774,465,0,480,252,210,516,0,0,0,2202,812,0,0,0
FUELHH,20210413,14,19197,0,1480,5775,460,0,519,382,257,538,0,0,0,2208,816,0,0,0
FUELHH,20210413,15,20337,0,1491,5777,402,284,560,383,368,804,0,0,0,2208,998,0,0,0
FUELHH,20210413,16,20483,0,1490,5772,339,948,581,381,391,974,0,0,0,2209,1000,0,0,0
FUELHH,20210413,17,20524,0,1492,5772,310,1166,582,381,399,1544,0,0,0,2210,1000,0,0,0
FUELHH,20210413,18,20444,0,1488,5783,292,964,570,382,411,1620,0,0,0,2207,1000,0,0,0
FUELHH,20210413,19,20385,0,1488,5777,265,476,498,382,372,2002,0,0,0,2227,1000,0,0,0
FUELHH,20210413,20,20320,0,1488,5778,252,240,495,381,365,2004,0,0,0,2228,1000,0,0,0
FUELHH,20210413,21,19940,0,1488,5798,228,224,476,380,289,2004,0,0,0,2228,1000,0,0,0
FUELHH,20210413,22,19428,0,1490,5800,198,164,449,368,233,2004,0,0,0,2221,1000,0,0,0
FUELHH,20210413,23,19388,0,1488,5798,194,36,427,240,182,1698,0,0,0,2225,1000,0,0,0
FUELHH,20210413,24,19078,0,1490,5648,204,0,422,235,182,1666,0,0,0,2289,1000,0,0,0
FUELHH,20210413,25,19252,0,1490,5803,208,122,408,236,226,2004,0,0,0,2310,718,0,0,0
FUELHH,20210413,26,19193,0,1491,5799,235,0,393,236,223,2004,0,0,0,2312,712,0,0,0
FUELHH,20210413,27,19154,0,1490,5797,273,24,358,153,154,2004,0,0,0,2306,894,0,0,0
FUELHH,20210413,28,18833,0,1489,5805,352,0,357,147,141,2004,0,0,0,2300,894,0,0,0
FUELHH,20210413,29,18703,0,1491,5817,422,0,359,148,185,2004,0,0,0,2344,898,0,0,0
FUELHH,20210413,30,18614,0,1490,5837,496,0,362,148,193,2004,0,0,0,2353,898,0,0,0
FUELHH,20210413,31,18873,0,1480,5834,643,0,397,148,215,2004,0,0,0,2353,850,0,0,0
FUELHH,20210413,32,18966,0,1492,5836,807,0,425,167,224,2004,0,0,0,2354,852,0,0,0
FUELHH,20210413,33,18780,0,1489,5840,922,0,497,317,320,2004,0,0,0,2354,1018,0,0,0
FUELHH,20210413,34,19048,0,1289,5847,929,398,622,327,381,2004,0,0,0,2411,1020,0,0,0
FUELHH,20210413,35,19139,0,1283,5856,867,1086,803,456,461,2004,0,0,0,2412,1020,0,0,0
FUELHH,20210413,36,19197,0,1442,5867,767,1486,869,455,428,2004,0,0,0,2390,1020,0,0,0
FUELHH,20210413,37,19646,0,1486,5879,679,1528,888,455,475,2004,0,0,0,2392,1020,0,0,0
FUELHH,20210413,38,19731,0,1490,5892,635,1618,863,455,487,2004,0,0,0,2390,1020,0,0,0
FUELHH,20210413,39,19886,0,1354,5888,606,1654,843,457,477,2004,0,0,0,2410,1020,0,0,0
FUELHH,20210413,40,20228,0,1310,5887,544,1846,754,457,445,2004,62,0,0,2414,1020,0,0,0
FUELHH,20210413,41,20254,0,1284,5892,543,1570,713,387,450,2004,92,0,0,2409,1020,0,0,0
FUELHH,20210413,42,20157,0,1257,5898,571,1328,708,401,448,2004,0,0,0,2415,1020,0,0,0
FUELHH,20210413,43,20127,0,1305,5916,457,498,632,290,470,2004,0,0,0,2411,1000,0,0,0
FUELHH,20210413,44,19975,0,1365,5924,386,58,517,79,317,1990,0,0,0,2408,998,0,0,0
FUELHH,20210413,45,19279,0,1424,5938,328,158,434,7,188,1418,0,0,0,2372,830,0,0,0
FUELHH,20210413,46,17886,0,1463,5941,309,0,533,1,138,1392,0,0,0,2364,828,0,0,0
FUELHH,20210413,47,18005,0,1474,5936,299,0,513,1,138,86,0,0,0,2366,876,0,0,0
FUELHH,20210413,48,17820,0,1309,5947,290,0,493,1,137,6,0,0,0,2366,876,0,0,0
FUELHH,20210414,1,17596,0,875,5958,293,0,447,1,137,0,0,0,0,2337,998,0,0,0
FUELHH,20210414,2,17660,0,691,5964,295,0,427,1,138,0,0,0,0,2243,1000,0,0,0
FUELHH,20210414,3,17081,0,704,5960,298,0,431,1,138,316,0,0,0,2246,976,0,0,0
FUELHH,20210414,4,17332,0,856,5960,322,0,432,1,138,308,0,0,0,2249,976,0,0,0
FUELHH,20210414,5,17499,0,863,5955,362,0,382,1,138,0,0,0,0,2252,1000,0,0,0
FUELHH,20210414,6,17510,0,700,5961,385,0,372,2,138,0,0,0,0,2253,1000,0,0,0
FUELHH,20210414,7,17299,0,691,5961,370,0,372,1,138,94,0,0,0,2249,1000,0,0,0
FUELHH,20210414,8,17267,0,697,5962,417,0,370,2,137,70,0,0,0,2253,998,0,0,0
FUELHH,20210414,9,17785,0,697,5964,477,0,361,2,137,0,0,0,0,2252,876,0,0,0
FUELHH,20210414,10,17602,0,1004,5965,530,0,363,1,138,0,0,0,0,2252,874,0,0,0
FUELHH,20210414,11,17963,0,1453,5966,590,0,378,1,138,0,0,0,0,2253,594,0,0,0
FUELHH,20210414,12,18805,0,1461,5970,634,0,379,2,144,0,0,0,0,2248,590,0,0,0
FUELHH,20210414,13,19558,0,1070,5897,662,0,392,77,173,0,0,0,0,2248,660,0,0,0
FUELHH,20210414,14,20124,0,1079,5756,663,142,429,77,192,0,0,0,0,2252,660,0,0,0
FUELHH,20210414,15,20246,0,1326,5616,623,488,595,76,269,318,0,0,0,2249,994,0,0,0
FUELHH,20210414,16,20639,0,1484,5440,590,838,663,77,465,342,0,0,0,2248,1000,0,0,0
FUELHH,20210414,17,20813,0,1487,5299,628,562,577,76,418,1812,0,0,0,2250,1000,0,0,0
FUELHH,20210414,18,20856,0,1474,5294,701,170,578,77,413,1928,0,0,0,2247,1000,0,0,0
FUELHH,20210414,19,20640,0,1487,5276,638,286,511,77,350,1994,0,0,0,2251,1000,0,0,0
FUELHH,20210414,20,20471,0,1474,5305,648,0,508,77,327,1994,0,0,0,2246,1000,0,0,0
FUELHH,20210414,21,19517,0,1461,5343,769,0,461,77,228,2002,0,0,0,2282,1000,0,0,0
FUELHH,20210414,22,18842,0,1299,5358,893,0,430,45,183,2002,0,0,0,2277,1000,0,0,0
FUELHH,20210414,23,19005,0,1065,5354,801,0,417,0,190,1794,0,0,0,2269,1000,0,0,0
FUELHH,20210414,24,19030,0,1083,5356,734,0,413,1,147,1788,0,0,0,2269,996,0,0,0
FUELHH,20210414,25,19542,0,1013,5358,730,12,382,75,202,2002,0,0,0,2267,732,0,0,0
FUELHH,20210414,26,19621,0,1082,5347,764,0,382,78,148,2004,0,0,0,2292,728,0,0,0
FUELHH,20210414,27,19683,0,1090,5350,782,12,345,4,139,2004,0,0,0,2292,878,0,0,0
FUELHH,20210414,28,19660,0,1059,5351,830,10,347,0,139,2002,0,0,0,2293,880,0,0,0
FUELHH,20210414,29,19646,0,1159,5357,827,0,365,1,139,2002,0,0,0,2292,932,0,0,0
FUELHH,20210414,30,19638,0,987,5360,840,0,366,1,140,2004,0,0,0,2290,932,0,0,0
FUELHH,20210414,31,19420,0,1023,5363,862,0,369,0,144,2002,0,0,0,2293,1000,0,0,0
FUELHH,20210414,32,19431,0,941,5367,907,0,416,2,147,2002,0,0,0,2292,1000,0,0,0
FUELHH,20210414,33,19388,0,1031,5366,940,0,526,158,221,2002,0,0,0,2300,896,0,0,0
FUELHH,20210414,34,19569,0,1182,5362,1025,0,563,138,276,2002,0,0,0,2300,894,0,0,0
FUELHH,20210414,35,19932,0,1213,5359,1114,210,644,131,361,2002,0,0,0,2298,1018,0,0,0
FUELHH,20210414,36,19836,0,1225,5357,1101,896,652,167,356,2002,0,0,0,2302,1020,0,0,0
FUELHH,20210414,37,19511,0,1232,5360,1146,990,669,180,422,1962,0,0,0,2299,1020,0,0,0
FUELHH,20210414,38,19547,0,1340,5359,1212,914,672,180,431,1962,0,0,0,2302,1020,0,0,0
FUELHH,20210414,39,19467,0,1354,5357,1277,1314,671,180,429,2002,0,0,0,2299,1020,0,0,0
FUELHH,20210414,40,19582,0,1310,5357,1279,1178,667,180,420,2002,0,0,0,2300,1020,0,0,0
FUELHH,20210414,41,19638,0,1229,5357,1345,1272,602,180,436,1814,0,0,34,2301,1020,0,0,0
FUELHH,20210414,42,19596,0,1220,5358,1420,1376,588,180,418,1802,0,0,0,2295,1020,0,0,0
FUELHH,20210414,43,19636,0,1211,5362,1403,410,493,180,351,1852,0,0,0,2298,990,0,0,0
FUELHH,20210414,44,19369,0,1066,5366,1443,376,453,167,241,1502,0,0,0,2298,990,0,0,0
FUELHH,20210414,45,18939,0,646,5365,1455,244,414,7,169,1566,0,0,0,2254,960,0,0,0
FUELHH,20210414,46,17843,0,187,5370,1455,72,399,1,155,1534,0,0,0,2294,960,0,0,0
FUELHH,20210414,47,17408,0,0,5372,1443,0,413,1,283,692,0,0,0,2295,890,0,0,0
FUELHH,20210414,48,16800,0,0,5367,1486,0,375,1,188,648,0,0,0,2272,890,0,0,0
FUELHH,20210415,1,16310,0,0,5374,1527,0,344,1,141,592,0,0,0,2291,986,0,0,0
FUELHH,20210415,2,15941,0,0,5366,1500,0,345,1,142,590,0,0,0,2298,988,0,0,0
FUELHH,20210415,3,16330,0,0,5365,1382,0,344,2,141,508,0,0,0,2297,984,0,0,0
FUELHH,20210415,4,16835,0,0,5358,1419,0,343,1,140,496,0,0,0,2298,984,0,0,0
FUELHH,20210415,5,16797,0,0,5356,1455,0,325,1,142,852,0,0,0,2294,888,0,0,0
FUELHH,20210415,6,16574,0,0,5354,1446,0,325,1,141,858,0,0,0,2276,888,0,0,0
FUELHH,20210415,7,16298,0,0,5357,1542,0,321,1,141,756,0,0,0,2261,926,0,0,0
FUELHH,20210415,8,16161,0,0,5356,1595,0,318,1,140,746,0,0,0,2269,924,0,0,0
FUELHH,20210415,9,16647,0,0,5360,1564,0,299,1,142,236,0,0,0,2271,782,0,0,0
FUELHH,20210415,10,16707,0,0,5359,1666,0,300,1,142,142,0,0,0,2269,748,0,0,0
FUELHH,20210415,11,17998,0,136,5361,1820,0,315,1,141,0,0,0,0,2243,0,0,0,0
FUELHH,20210415,12,18365,0,422,5359,1899,0,315,1,143,0,48,0,0,2247,0,0,0,0
FUELHH,20210415,13,19143,0,861,5362,2043,338,360,86,150,0,14,0,0,2270,0,0,0,0
FUELHH,20210415,14,19745,0,1329,5365,2100,586,460,86,250,0,14,0,16,2272,0,0,0,0
FUELHH,20210415,15,20461,0,1477,5363,2127,414,591,86,322,0,0,0,0,2233,154,0,0,0
FUELHH,20210415,16,21118,0,1487,5367,2393,750,600,86,376,0,0,0,0,2268,176,0,0,0
FUELHH,20210415,17,20884,0,1489,5365,2378,264,585,1,318,754,0,0,0,2251,702,0,0,0
FUELHH,20210415,18,20784,0,1487,5367,2400,142,568,0,283,904,0,0,0,2183,712,0,0,0
FUELHH,20210415,19,20049,0,1305,5369,2493,116,504,0,185,1144,0,0,0,2181,996,0,0,0
FUELHH,20210415,20,19708,0,1032,5364,2512,0,484,0,172,1142,0,0,0,2167,998,0,0,0
FUELHH,20210415,21,19439,0,854,5367,2362,124,440,0,170,1306,0,0,0,2135,804,0,0,0
FUELHH,20210415,22,19081,0,693,5366,2419,0,416,1,168,1314,0,0,0,2141,802,0,0,0
FUELHH,20210415,23,18710,0,688,5364,2406,0,372,0,163,1258,0,0,0,2191,656,0,0,0
FUELHH,20210415,24,18543,0,692,5366,2388,0,373,0,145,1260,0,0,0,2225,648,0,0,0
FUELHH,20210415,25,18583,0,688,5358,2384,0,343,1,147,1872,0,0,0,2222,226,0,0,0
FUELHH,20210415,26,18762,0,688,5352,2128,0,342,0,143,1934,0,0,0,2182,216,0,0,0
FUELHH,20210415,27,17802,0,691,5356,2034,0,307,0,142,1998,0,0,0,2195,708,0,0,0
FUELHH,20210415,28,17513,0,690,5348,2042,0,307,0,143,2002,0,0,0,2177,718,0,0,0
FUELHH,20210415,29,17501,0,690,5363,2023,0,307,0,141,2002,0,0,0,2174,684,0,0,0
FUELHH,20210415,30,17549,0,689,5355,1877,24,308,1,145,2002,0,0,0,2133,684,0,0,0
FUELHH,20210415,31,17923,0,519,5360,1910,0,310,1,143,2002,0,0,0,2126,844,0,0,0
FUELHH,20210415,32,18587,0,291,5355,1997,0,329,1,142,2002,0,0,0,2126,844,0,0,0
FUELHH,20210415,33,19532,0,257,5362,1970,16,370,1,183,1904,0,0,0,2125,746,0,0,0
FUELHH,20210415,34,20186,0,376,5367,2031,0,484,0,220,1902,0,0,0,2125,746,0,0,0
FUELHH,20210415,35,20613,0,452,5369,2054,442,683,1,244,1602,0,0,0,2143,876,0,0,0
FUELHH,20210415,36,20772,0,458,5366,2120,716,684,0,279,1602,0,0,0,2125,876,0,0,0
FUELHH,20210415,37,20733,0,456,5362,2076,902,683,86,284,1704,0,0,0,2145,928,0,0,0
FUELHH,20210415,38,20769,0,431,5357,2146,960,694,86,288,1704,0,0,0,2116,930,0,0,0
FUELHH,20210415,39,20765,0,437,5359,2160,1044,694,86,290,1746,0,0,0,2076,1018,0,0,0
FUELHH,20210415,40,20780,0,465,5357,2175,1292,649,86,277,1744,0,0,0,2077,1020,0,0,0
FUELHH,20210415,41,20922,0,430,5359,2231,924,590,86,256,1688,0,0,0,2075,1020,0,0,0
FUELHH,20210415,42,21027,0,408,5357,2190,932,572,86,203,1684,0,0,0,2073,1020,0,0,0
FUELHH,20210415,43,20806,0,443,5356,2106,492,438,5,197,1948,0,0,0,2067,1000,0,0,0
